计算机学报	粗糙集理论与应用研究综述	王国胤，姚一豫，于洪，WANG Guo-Yin，YAO Yi-Yu，YU Hong </LI	2009年7期	在阐释粗糙集理论基本体系结构的基础上,从多个角度探讨粗糙集模型的研究思路,分析粗糙集理论与模糊集、证据理论、粒计算、形式概念分析、知识空间等其它理论之间的联系,介绍国内外关于粗糙集理论研究的主要方向和发展状况...	粗糙集 模糊集 粒计算 形式概念分析 知识空间 智能信息处理	计算机学报
计算机学报	基于协同进化的异构种群挖掘混沌迭代函数	郑皎凌，唐常杰，徐开阔，陈瑜，杨宁，段磊 </LI	2010年4期	混沌迭代序列是复杂系统动力学研究的一个分支,其序列值在不同参数条件下时会出现分又及混沌现象.已有的方法不能同时挖掘拟合迭代序列的迭代函数的结构及其相应条件参量.文章则旨在同时挖掘出二者,主要工作包括:(1)提出...	混沌迭代序列 协同进化模型 挖掘模型 异质种群 种群结合策略 chaotic iterative sequence co-evolutionary model mining model heterogeneous population population cooperating strategy	计算机学报
计算机学报	大规模语音语料库及其在TTS中应用的几个问题	章森，刘磊，刁麓弘 </LI	2010年4期	首先介绍了大规模语音语料库以及基于大规模语音语料库的文语转换技术的研究现状,接着介绍了一个大规模连续汉语语音语料库的实例Slib的结构和内容;在此基础上,讨论了面向大规模语音语料库的索引技术,提出了语料库检索中...	语音语料库 集合运算 文语转换 最小包容 信息检索 speech corpus set operation text to speech minimum cover information retrieval	计算机学报
计算机学报	基于shell命令和多重行为模式挖掘的用户伪装攻击检测	田新广，段洣毅，程学旗 </LI	2010年4期	伪装攻击是指非授权用户通过伪装成合法用户来获得访问关键数据或更高层访问权限的行为.近年来,伪装攻击检测在保障网络信息安全中发挥着越来越大的作用.文中提出一种新的用户伪装攻击检测方法.同现有的典型检测方法相比...	网络安全 伪装攻击 入侵检测 shell命令 异常检测 network security masquerade attack intrusion detection shell command anomaly detection	计算机学报
计算机学报	基于人工鱼群的ABC支持型QoS单播路由机制	王兴伟，秦培玉，黄敏 </LI	2010年4期	下一代互联网NGI(Next Generation Internet)需要提供服务质量QoS(Quality of Service)路由能力,支持总最佳连接ABC(Always Best Connected).但是,由于链路状态的难以精确测量与用户QoS需求的难以准确表达,因此QoS路由基...	服务质量 单播路由 总最佳连接 人工鱼群算法 Nash均衡 Pareto最优 QoS(Quality of Service) unicast routing ABC(Always Best Connected) artificial fish swarm algorithm Nash equilibrium Pareto optimum	计算机学报
计算机学报	针对解码转发协作分集的分布式伙伴节点选择算法	屈春河，杨景，张国清 </LI	2010年4期	该文研究了在解码转发协作分集系统中的伙伴节点选择问题.文中首先建立了伙伴节点选择问题的数学模型,其能够在伙伴节点和目的节点分别满足一定误比特率性能的前提下,使源节点和伙伴节点的发射功率之和最小化.因此,该模...	协作分集 误比特率 伙伴节点选择 分布式算法 cooperative diversity bit error rate partner selection distributed algorithm	计算机学报
计算机学报	静动态结合的Java程序不变性分析方法	于利前，王林章，雷斌，赵建华，李宣东 </LI	2010年4期	程序的不变性(immutability)是指类的实例对象在其生命周期内状态不会发生改变.不变性信息可以用来指导程序的分析、测试和验证等工作.现有分析不变性的技术主要集中于对程序的静态分析,而动态分析方面的工作很少.文中在...	不变性 静态分析 动态分析 混合分析 immutability static analysis dynamic analysis combined static and dynamic analysis	计算机学报
计算机学报	DNA序列中基于适应性后缀树的重复体识别算法	霍红卫，王小武 </LI	2010年4期	现有的在DNA序列中识别重复体的算法多数是基于比对的,对识别速度和吞吐量有很大的限制.针对这个问题文中根据一个平衡重复体的长度和频率的定义,提出了一种基于Ukkonen后缀树的快速识别重复体的RepSeeker算法.算法采用...	重复体识别 适应性后缀树 Ukkonen算法 RepSeeker算法 repeats identification adaptive suffix tree Ukkonen algorithm RepSeeker algorithm	计算机学报
计算机学报	演化多目标优化中的几何热力学选择	应伟勤，李元香，SHEU Phillip C-Y，吴昱，余法红 </LI	2010年4期	热力学遗传算法(Thermodynamical Genetic Algorithms,TDGAs)借鉴热力学中的自由能极小过程来统一处理多目标优化在逼近性和多样性两方面的任务.为提高TDGA的运行效率和解集分布均匀性,提出了一种几何热力学选择.在该选...	多目标优化 演化算法 热力学替换 角度熵 距离能量 multi-objective optimization evolutionary algorithms thermodynamical replacement angle entropy distance energy	计算机学报
计算机学报	基于复用计算的大纹理实时合成	陈昕，王文成 </LI	2010年4期	文中提出一种基于复用计算的纹理合成方法,逐步地利用已合成的部分纹理来生成更大的纹理块,以进行后续的纹理合成计算.由此,该方法可节省大量耗时的纹理块选择及缝合计算,提高了合成效率.实验表明,新方法可实时合成2048...	纹理合成 复用计算 实时合成 大纹理 块合成方法 texture synthesis reuse real-time synthesis large textures patch-based texture synthesis	计算机学报
计算机学报	基于时空单词的两人交互行为识别方法	韩磊，李君峰，贾云得 </LI	2010年4期	文中提出一种基于时空单词的两人交互行为识别方法,该方法从行为视频中提取丰富的时空兴趣点,基于人体剪影的连通性分析和时空兴趣点的历史信息,把时空兴趣点划分给不同的人体,并在兴趣点样本空间聚类生成时空码本(spat...	交互行为分析 行为识别 时空特征 条件随机场 马尔可夫逻辑网 interaction analysis action recognition spatial-temporal feature conditional random field Markov logic network	计算机学报
计算机学报	基于模型检测的时间空间性能验证方法	钮俊，曾国荪，王伟，NIU Jun，ZENG Guo-Sun，WANG Wei </LI	2010年9期	对具有不确定性的复杂系统如网络协议等的性能进行分析是当前的研究热点.将空间资源分析纳入到性能评估过程,用模型检测技术验证时间或空间性能是否满足期望的需求约束.用能刻画不确定性的连续时间Markov回报过程(Conti...	不确定性 模型检测 时间空间性能 可达概率 对偶	计算机学报
计算机学报	基于联合意义度量的Top-K图模式挖掘	刘勇，高宏，李建中，LIU Yong，GAO Hong，Li Jian-Zhong </LI	2010年2期	提出了一个新的研究问题:如何挖掘Top-K图模式,联合起来使某个意义度量最大化.利用信息论的概念,给出了两个具体问题的定义MES和MIGS,并证明它们是NP-难.提出了两个高效算法Greedy-TopK和Clus-ter-TopK.Greedy-TopK先产...	图挖掘 图数据库 频繁子图 代表模式 联合熵 信息增益 graph mining graph database frequent subgraph representative pattern joint en-tropy information gain	计算机学报
计算机学报	从规划解中学习一阶派生谓词规则	饶东宁，蒋志华，姜云飞，刘强，RAO Dong-Ning，JIANG Zhi-Hua，JIANG Yun-Fei，LIU Qiang </LI	2010年2期	派生谓词是描述动作非直接效果的主要方式.但是由人类专家设计的派生谓词规则(即领域理论)不能保证总是正确或者完备的,因此有时很难解释一个观察到的规划解为什么是有效的.结合归纳学习与分析学习的优点,文中提出一种称...	人工智能 智能规划 派生谓词规则 归纳学习 激活集 artificial intelligence automated planning derived predicate rules inductive learn-ing activation set	计算机学报
计算机学报	基于改进的粒子群遗传算法的DNA编码序列优化	崔光照，李小广，张勋才，王延峰，李翠玲，CUI Guang-Zhao，LI Xiao-Guang，ZHANG Xun-Cai，WANG Yan-Feng，LI Cui-Ling </LI	2010年2期	在DNA计算中,DNA编码序列的设计是影响DNA计算可靠性的重要手段.在不同的DNA序列设计中,应该选择适当的约束条件,并且根据相应的约束条件提出每个DNA应该相应满足的评估公式.文中从DNA编码设计应满足的多约束条件中选取...	DNA计算 DNA编码 多目标优化 改进的粒子群遗传算法 DNA computing DNA coding multi-objective optimization modified particle swarm optimization/genetic algorithm	计算机学报
计算机学报	绿色计算的重定义与若干探讨	郭兵，沈艳，邵子立，GUO Bing，SHEN Yan，SHAO Zi-Li </LI	009年12期	计算机系统的环境可分为人文环境和自然环境两个部分.随着全球计算机系统大量而广泛的使用,对环境日益产生了一些负面影响.绿色计算(green computing)是一种以环境为中心的计算模式,通过努力消除计算机系统的环境不友好...	绿色计算 感功计算 可持续计算 环境相关计算 green computing power-aware computing sustainable computing environmentaware computing	计算机学报
计算机学报	数据世系管理技术研究综述	高明，金澈清，王晓玲，田秀霞，周傲英，GAO Ming，JIN Che-Qing，WANG Xiao-Ling，TIAN Xiu-Xia，ZHOU Ao-Ying </LI	2010年3期	世系描述了数据产生、并随时间推移而演变的整个过程,它的应用领域很广,包括数据质量评价、数据核查、数据恢复和数据引用等.数据世系大致可分为不同数据源之间的数据演化过程和同一数据源内部的数据演化过程,即模式级和实...	数据世系 世系半环 数据集成 数据空间 不确定数据 data provenance provenance semiring data integration data space uncertain data	计算机学报
计算机学报	一种求解认知难题的模型检测方法	骆翔宇，苏开乐，顾明，LUO Xiang-Yu，SU Kai-Le，GU Ming </LI	2010年3期	用公告逻辑建模并求解和与积认知难题.提出一种动态认知模型,将环境认知模型与公告导致的认知模型线性组合,从而在时态认知逻辑模型检测技术中扩展支持公告逻辑的建模与验证.该模型检测方法不仅可以用于搜索认知难题的所...	模型检测 OBDD 公告逻辑 时态认知逻辑 和与积难题 model checking ordered binary decision diagram public announcement logic temporal epistemic logics sum and product riddle	计算机学报
计算机学报	基于否证蕴含的极小一阶不可满足子式求解算法	张建民，沈胜宇，李思昆，ZHANG Jian-Min，SHEN Sheng-Yu，LI Si-Kun </LI	2010年3期	解释公式不可满足的原因在软件分析与验证等众多领域都具有非常重要的理论与应用价值,而极小不可满足子公式能够为公式不可满足的原因提供精炼的解释,帮助应用领域的自动化工具迅速定位错误,准确地诊断问题失败的本质缘...	一阶逻辑公式 可满足模理论问题 极小不可满足子式 消解否证 否证蕴含图 first-order formula satisfiability modulo theories(SMT) minimal unsatisfiable subformulae resolution refutation refutation implication graph	计算机学报
计算机学报	单变量区间线性不等式抽象域	陈立前，王戟，侯苏宁，CHEN Li-Qian，WANG Ji，HOU Su-Ning </LI	2010年3期	程序变量的值范围信息对于编译器优化、程序分析与验证等应用至关重要.抽象解释理论提供了一种通用框架为程序变量计算近似的但是可靠的值范围.然而该框架下已有的数值抽象域在表达非凸性质方面存在一定的局限性,影响了值...	值范围分析 静态分析 抽象解释 抽象域 区间分析 value range analysis static analysis abstract interpretation abstract domain interval analysis	计算机学报
计算机学报	基于变更传播仿真的软件稳定性分析	张莉，钱冠群，李琳，ZHANG Li，QIAN Guan-Qun，LI Lin </LI	2010年3期	软件自身的复杂性和未来变更需求的不确定性使得软件的稳定性评估十分困难.文中将软件的变更需求看成一系列"原子变更需求"的叠加,把"原子变更需求"的响应过程抽象成初始变更节点的随机选择过程以及由此引起的涟漪效应,...	软件稳定性 变更分析 涟漪效应 软件维护 复杂网络 software stability impact analysis ripple effect software maintenance complex network	计算机学报
计算机学报	一种开放环境下的软件可靠性评估方法	陆文，徐锋，吕建，LU Wen，XU Feng，LV Jian </LI	2010年3期	目前,软件系统运行环境日益增强的开放性对原有的软件开发技术(包括软件可靠性评估方法)提出了挑战.一些基于软件测试和模拟的方法由于效率上的不足而不再适用;而另一些方法,例如基于状态的可靠性评估方法,虽然在效率上...	软件可靠性 开放环境 体系结构 组件重要性 software reliability open environment software architecture component importance	计算机学报
计算机学报	利用虚拟化平台进行内存泄露探测	汪小林，王振林，孙逸峰，刘毅，张彬彬，罗英伟，WANG Xiao-Lin，WANG Zhen-Lin，SUN Yi-Feng，LIU Yi，ZHANG Bin-Bin，LUO Ying-Wei </LI	2010年3期	文中利用虚拟机管理器,透明地记录应用程序对资源的申请、释放以及使用情况,提供了探测内存泄露的辅助信息.此机制首先不需要修改或重新编译源程序;其次,带来的性能损失很小.两者结合可以构建在线内存泄露探测和汇报机制...	内存泄露探测 虚拟机 虚拟化平台 虚拟机管理器 memory leak detection virtual machine virtualization platform virtual machine monitor	计算机学报
计算机学报	含指针程序的单子切片方法	张迎周，吴重强，钱巨，张卫丰，徐宝文，ZHANG Ying-Zhou，WU Zhong-Qiang，QIAN Ju，ZHANG Wei-Feng，XU Bao-Wen </LI	2010年3期	传统的含指针程序切片方法将指向分析与切片计算分开,增加了一定系统开销,为此文中提出一种可同时进行切片计算和指向分析的单子切片算法.该算法将程序正向切片思想与数据流迭代分析相结合,它是流敏感的,具有一定的精度...	程序切片 单子切片 数据流迭代 指针 指向分析 program slicing monadic slicing data-flow iteration pointer point-to analysis	计算机学报
计算机学报	LR(k)任意文法位置的断点调试方法	许福，金茂忠，李虎，宋淼，XU Fu，JIN Mao-Zhong，LI Hu，SONG Miao </LI	2010年3期	LR(k)文法能描述所有确定型上下文无关语言,广泛应用于各类分析器生成器中.传统的LR(k)文法断点调试方法仅支持在产生式右部末尾设置断点(后文简称尾部断点),不支持在产生式右部中间何置设置断点(后文简称中问断点),这给...	LR(k)文法 文法调试 断点调试 LR(k)grammar grammar debugging breakpoint debugging	计算机学报
计算机学报	基于延后策略的动态多路径分析方法	陈恺，冯登国，苏璞睿，CHEN Kai，FENG Deng-Guo，SU Pu-Rui </LI	2010年3期	多路径分析是弥补传统动态分析方法的不足、对可执行程序伞面分析的重要方法之一.现有多路径方法主要采用随机构造或者根据路径条件构造输入进行路径触发,这两者均存在路径分析不全面和缺乏针对性的问题.文中通过对路径条...	多路径分析 可执行程序 漏洞检测 动态分析 延后策略 multiple execution paths analysis executable files vulnerability detection dynamic analysis lazy analysis	计算机学报
计算机学报	网络协同取证计算研究	张有东，曾庆凯，王建东，ZHANG You-Dong，ZENG Qing-Kai，WANG Jian-Dong </LI	2010年3期	网络取证面临着复杂多样的网络入侵环境,尤其是对于复合攻击的取证,为此提出了网络协同取证计算新概念.通过对传统的函数依赖关系理论的扩展,提出了以一定概率相依赖的概率甬数依赖关系及其分析方法与算法,进而结合贝叶...	协同取证 复合攻击 概率函数依赖 贝叶斯网络 犯罪场景 coordinative forensics multi-step attack probability function dependency Bayesian network crime scenario	计算机学报
计算机学报	网格安全互操作及其应用研究	邹德清，邹永强，羌卫中，金海，覃安，王凯，ZOU De-Qing，ZOU Yong-Qiang，QIANG Wei-Zhong，JIN Hai，QIN An，WANG Kai </LI	2010年3期	网格计算为地理分布资源的聚合以及大规模计算问题的解决提供了技术途径,国内外大型网格项目都是基于某种网格平台构建,通过这些平台管理着本领域的资源/服务,为了聚合不同网格平台管理的资源/服务,需要实现异构网格平台...	网格 安全互操作 映射策略 网格证书 grid security interoperation mapping policy certificate	计算机学报
计算机学报	一种基于多维服务质量的局部最优服务选择模型	胡建强，李涓子，廖桂平，HU Jian-Qiang，LI Juan-Zi，LIAO Gui-Ping </LI	2010年3期	全局最优和局部最优是服务选择的两种策略.现有的全局最优服务选择算法提供端对端约束下最优单解而非可接受的多解,既无法充分体现用户偏好和服务个性,也不利于激励服务提供者优化服务质量.首先,在引入序数效用函数作为...	局部最优服务选择模型 序数效用函数 主客观赋权模式 local optimal model of service selection ordinary utility function subject-objective weight mode	计算机学报
计算机学报	自然语言合理句子的生成系统	胡玥，高小宇，李莉，高庆狮，HU Yue，GAO Xiao-Yu，LI Li，GAO Qing-Shi </LI	2010年3期	基于语法规则的使用Chomsky上下文无关文法产生的句子虽合乎语法规则但并不一定合乎语义常理.文中提出一种可以产生合理的自然语言句子的产生系统{T_I,N,B_I,C_I,S,F_I,P_I},其中,I是指定的自然语言.该系统建立在语义语...	多自然语言 生成系统 语义单元 语义语言 多语言机器翻译 multiple natural languages generating system semantic unit semantic language multiple languages machine translation	计算机学报
计算机学报	基于Isomap的流形结构重建方法	孟德宇，徐晨，徐宗本，MENG De-Yu，XU Chen，XU Zong-Ben </LI	2010年3期	已有的流形学习方法仅能建立点对点的降维嵌入,而未建立高维数据流形空间与低维表示空间之间的相互映射.此缺陷已限制了流形学习方法在诸多数据挖掘问题中的进一步应用.针对这一问题,文中提出了两种新型高效的流形结构重...	数降维 流形学习 等距特征映射 模式分类 特征描述 dimensionality reduction manifold learning Isomap pattern classification feature description	计算机学报
计算机学报	智能单粒子优化算法	纪震，周家锐，廖惠连，吴青华，JI Zhen，ZHOU Jia-Rui，LIAO Hui-Lian，WU Qing-Hua </LI	2010年3期	文中在传统粒子群优化(Particle Swarm Optimization,PSO)算法的基础上,提出了智能单粒子优化算法(Intelligent Single Particle Optimizer,ISPO).与传统的PSO算法不同,该算法采用了一个粒子在解空间中搜索,粒子的位置矢...	智能单粒子优化算法 粒子群优化 子矢量 学习策略 intelligent single particle optimizer particle swarm optimization subvector learning strategy	计算机学报
计算机学报	广义病毒的形式化定义及识别算法	何鸿君，罗莉，董黎明，何修雄，候方勇，钟广军，HE Hong-Jun，LUO Li，DONG Li-Ming，HE Xiu-Xiong，HOU Fang-Yong，ZHONG Guang-Jun </LI	2010年3期	恶意软件的定义是多年来安全领域的研究重点.恶意软件包括病毒、蠕虫和木马.目前仅有病毒的形式化定义,蠕虫、木马没有公认的形式化定义.按照传统病毒的定义,不存在准确识别病毒的算法.文中提出代码是否为病毒是相对于用户...	病毒 蠕虫 木马 用户意愿 显式病毒 隐式病毒 virus worm Trojan horse user's intention explicit virus hidden virus	计算机学报
