video_id,video_type,title,desc,create_time,user_id,nickname,avatar,liked_count,video_play_count,video_danmaku,video_comment,last_modify_ts,video_url,video_cover_url
278783865,video,【双语字幕】《卡戴珊家族 第一季》全10集 4K高码 The Kardashians Season 1,"哔哩哔哩
如果觉得还不错，麻烦给个三连！谢谢~",1701090284,2147327022,长安书院_,https://i0.hdslb.com/bfs/face/5be17e4e1896904be66a0f29e26c32268b106a56.jpg,1516,147769,429,34,1.72E+12,https://www.bilibili.com/video/av278783865,http://i1.hdslb.com/bfs/archive/711acda0abdc29e7d27dc35ec771886189da71f3.png
1655182494,video,有声书【大秦帝国】全六部 历史（完结）,有声书【大秦帝国】全六部 历史（完结）,1716888241,3.49E+15,猫der驚悬故事,https://i0.hdslb.com/bfs/face/c3d98b3f44bc92edde84c755252e0a441f04c1ec.jpg,103,4184,0,2,1.72E+12,https://www.bilibili.com/video/av1655182494,http://i1.hdslb.com/bfs/archive/96c06c7cfadc53131202d90a44a4f99c92a9233e.png
364069412,video,【推荐收藏】中华文明的史前时代 历史地图——献给74周年的共和国母亲,"【求三连、关注、转发～】
耗时半年，《上古卷》终于崭新出炉了。
本视频通过地图的方式，结合近现代中国百年来的考古研究成果，演绎了距今20000年最后一波东亚人的到来到4000年夏朝建立间的文化历史。希望大家能够喜欢！
祝祖国母亲永远繁荣昌盛！不止稳重求好。
背景音乐歌单：https://y.music.163.com/m/playlist?app_version=8.6.16&id=8758092019&userid=1627799071&creatorId=1627799071 (@网易云音乐)",1696066739,426002075,逮马户秦非子,https://i2.hdslb.com/bfs/face/0473520fdb5cc89768259c05c9dd988929b9783c.jpg,7525,93344,977,497,1.72E+12,https://www.bilibili.com/video/av364069412,http://i1.hdslb.com/bfs/archive/8e6f3d131bf7a1e3e766b3318527dbe99899ea52.jpg
1955248479,video,对话历史文化学者 | 孙庆伟,2023年6月2日，习近平总书记考察中国历史研究院，出席文化传承发展座谈会并发表重要讲话，发出了担负起新时代新的文化使命、努力建设中华民族现代文明的伟大号召。为了更好地学习领会和践行总书记在文化传承发展座谈会上的重要讲话精神，今天我们邀请到西北大学党委副书记、校长孙庆伟教授，就如何践行总书记在文化传承发展座谈会上的重要讲话精神展开深入探讨。,1717156800,486582665,中国历史研究院,https://i2.hdslb.com/bfs/face/e4ffea57af4efdf4556f5280c766e99ddd2dc657.jpg,222,1393,0,2,1.72E+12,https://www.bilibili.com/video/av1955248479,http://i2.hdslb.com/bfs/archive/f8a72fadc1ad61de3c9484e1a03e1e40a80f5786.jpg
581291229,video,熊出没臭文化历史悠久,-,1705280571,3.49E+15,熊出没boonibears,https://i1.hdslb.com/bfs/face/1252a1b21b7e17a578717ff3a93d686ce667bdcd.jpg,3589,546136,378,66,1.72E+12,https://www.bilibili.com/video/av581291229,http://i2.hdslb.com/bfs/archive/153d3fbba80c86f519ee221252338ae2977e02de.jpg
703299998,video,纪录片《中华文明》10集,"网络
纪录片《中华文明》10集",1694409717,1931000513,走进国学,https://i2.hdslb.com/bfs/face/17cee45a5514ee90a390e9817b81ed4b4b5c091a.jpg,101,4753,3,1,1.72E+12,https://www.bilibili.com/video/av703299998,http://i1.hdslb.com/bfs/archive/84e49c60ff2cfbc891fbb70228ace626a34860b2.png
1802713666,video,色，是剔骨钢刀,"错综复杂的奇案，牵连甚广的迷局 
百姓，乡绅，富豪，县令，侯爵，大臣... 
人性，欲望，权力，斗争，阴谋，诡计... 
这是大明王朝的浮生百态 
这是古代历史的拍案惊奇",1712125744,3.49E+15,历史其实挺有趣,https://i2.hdslb.com/bfs/face/3804ebdfc75c64651d1f6222d0b1c542b31b513e.jpg,4133,196180,919,387,1.72E+12,https://www.bilibili.com/video/av1802713666,http://i0.hdslb.com/bfs/archive/ba460339bc62f81f01da34ff6f0be62667ec4c71.jpg
694301427,video,边八卦还能边学历史？？？这把赚大了……,-,1676209420,1955012100,拽姐叶瑟,https://i0.hdslb.com/bfs/face/8dde34dace8ea25f5977d6eb09d8b1f075e9fa28.jpg,11785,169247,522,154,1.72E+12,https://www.bilibili.com/video/av694301427,http://i2.hdslb.com/bfs/archive/d9ec355e5bc3f4832af0d69acae991290f2939c3.jpg
1455028147,video,如何过好这一生？古人早告诉我们了,,1716809400,384676339,火光四射的涛哥,https://i1.hdslb.com/bfs/face/0319a06352f275b73b9343cc3d2645d16924822d.jpg,3238,60584,222,134,1.72E+12,https://www.bilibili.com/video/av1455028147,http://i1.hdslb.com/bfs/archive/52ec6f74218bc08fa41163494d7946409a3268a2.jpg
1905171263,video,【全国博物馆十大陈列展览精品】海岱日新——山东历史文化展,"山东博物馆举办的“海岱日新——山东历史文化展”荣获第二十一届（2023年度）#全国博物馆十大陈列展览精品。
展览重点展示山东历史演进过程的亮点，突出其在中华文明发展中的重要贡献，展示了山东“六十多万年人类史，一万年文化史，五千多年文明史”。",1716972600,1858626004,国家文物局,https://i1.hdslb.com/bfs/face/5f5345227af7bd6e18319927138890297572982b.jpg,196,1567,2,0,1.72E+12,https://www.bilibili.com/video/av1905171263,http://i0.hdslb.com/bfs/archive/f7927a86a1c35f0048b5a8fc324b5afd2c2a31ca.jpg
1105430952,video,动画科普端午节为什么吃粽子划龙舟？,,1717403584,2011201180,糖豆和猫博士,https://i1.hdslb.com/bfs/face/5c9f517dc66676815db7151e9fca47918c92af71.jpg,4,364,0,0,1.72E+12,https://www.bilibili.com/video/av1105430952,http://i0.hdslb.com/bfs/archive/af19306b4b5c85ef1cfd73e970f9fc607ac1f98b.jpg
1055351202,video,在山西，我上了西天又下了地狱。,山西宝藏一日游路线，攻略放最后啦！,1717218264,285376350,万能小维,https://i0.hdslb.com/bfs/face/394209eec07834bd810b21e79c77575dd9b6aa29.jpg,685,12332,49,40,1.72E+12,https://www.bilibili.com/video/av1055351202,http://i2.hdslb.com/bfs/archive/9bba81596c9296873c9ff2ad5d35005acc726ac5.jpg
887678756,video,中国历史杂谈,"https://baike.so.com/doc/2071198-2191040.html
中国历史杂谈",1618764364,501237937,波普尔与哈耶克,https://i1.hdslb.com/bfs/face/7c4edd931e80c3c225012bdcbeb82317e952228c.jpg,72,6455,7,2,1.72E+12,https://www.bilibili.com/video/av887678756,http://i1.hdslb.com/bfs/archive/cf44dd8e03f5842ba5acdef2884b8b92200376a3.png
703299998,video,纪录片《中华文明》10集,"网络
纪录片《中华文明》10集",1694409717,1931000513,走进国学,https://i2.hdslb.com/bfs/face/17cee45a5514ee90a390e9817b81ed4b4b5c091a.jpg,101,4753,3,1,1.72E+12,https://www.bilibili.com/video/av703299998,http://i1.hdslb.com/bfs/archive/84e49c60ff2cfbc891fbb70228ace626a34860b2.png
1055351202,video,在山西，我上了西天又下了地狱。,山西宝藏一日游路线，攻略放最后啦！,1717218264,285376350,万能小维,https://i0.hdslb.com/bfs/face/394209eec07834bd810b21e79c77575dd9b6aa29.jpg,685,12332,49,40,1.72E+12,https://www.bilibili.com/video/av1055351202,http://i2.hdslb.com/bfs/archive/9bba81596c9296873c9ff2ad5d35005acc726ac5.jpg
694301427,video,边八卦还能边学历史？？？这把赚大了……,-,1676209420,1955012100,拽姐叶瑟,https://i0.hdslb.com/bfs/face/8dde34dace8ea25f5977d6eb09d8b1f075e9fa28.jpg,11785,169247,522,154,1.72E+12,https://www.bilibili.com/video/av694301427,http://i2.hdslb.com/bfs/archive/d9ec355e5bc3f4832af0d69acae991290f2939c3.jpg
673503848,video,中美博弈三十年,"从特朗普到拜登，两届美国政府压上全部赌注，打光了所有能遏制中国的牌。
最后不是灰头土脸的失败就是一无所获的僵持。",1623478945,20927210,花猫哥哥713,https://i2.hdslb.com/bfs/face/b2f4c9815f1e7991e7ba96b03b2a99a5893d3170.jpg,31784,698452,2953,1038,1.72E+12,https://www.bilibili.com/video/av673503848,http://i0.hdslb.com/bfs/archive/428bb485889cf8fcf42cf914f2ffcfc560d5473d.jpg
1455028147,video,如何过好这一生？古人早告诉我们了,,1716809400,384676339,火光四射的涛哥,https://i1.hdslb.com/bfs/face/0319a06352f275b73b9343cc3d2645d16924822d.jpg,3238,60590,222,134,1.72E+12,https://www.bilibili.com/video/av1455028147,http://i1.hdslb.com/bfs/archive/52ec6f74218bc08fa41163494d7946409a3268a2.jpg
270182831,video,【卢克文工作室】福建：向海而生（四）：特殊地缘与历史，让莆田文化体系自成一脉,,1681821455,438173577,卢克文工作室,https://i0.hdslb.com/bfs/face/e2df11b8512dc487ab406705e46fc469fde30cc0.jpg,9423,265921,807,142,1.72E+12,https://www.bilibili.com/video/av270182831,http://i0.hdslb.com/bfs/archive/2539c7592eecf581d48e0da10677038c2315536b.jpg
887678756,video,中国历史杂谈,"https://baike.so.com/doc/2071198-2191040.html
中国历史杂谈",1618764364,501237937,波普尔与哈耶克,https://i1.hdslb.com/bfs/face/7c4edd931e80c3c225012bdcbeb82317e952228c.jpg,72,6455,7,2,1.72E+12,https://www.bilibili.com/video/av887678756,http://i1.hdslb.com/bfs/archive/cf44dd8e03f5842ba5acdef2884b8b92200376a3.png
315357208,video,"【高质量】“那一夜,我也曾梦见百万雄兵”《明朝那些事儿》50句惊艳的文笔。",当年明月在讲历史的同时，也在讲人，正如他说：你一页纸翻过去，就是无数人的一生。令我印象最深的：于谦，王阳明，徐阶，张居正，夏言，李东阳，袁崇焕…还有太多太多令人致敬的英雄们。,1688055084,54311115,热风文学,https://i0.hdslb.com/bfs/face/65c49a94fcd602ee04edf828f4e81567ece817b6.jpg,5532,146814,45,154,1.72E+12,https://www.bilibili.com/video/av315357208,http://i1.hdslb.com/bfs/archive/26771cff71212efe961d8047d614def8e79bad4e.jpg
403145773,video,8分钟游遍耶路撒冷：全球一半人口的向往之城，却写满悲惨的故事！,"本期视频我们来游览以色列宣称并实际控制的首都、
也是巴勒斯坦渴望却得不到的首都，
更是基督教、伊斯兰教、犹太教，三个教派的圣城：耶路撒冷！
包含的景点：大卫塔、圣殿山、哭墙（西墙）、圆顶清真寺（岩石圆顶）、阿克萨清真寺、苦路、圣墓教堂、锡安山、犹太人大屠杀纪念馆、橄榄山！",1688725800,41117009,两颗太阳Show,https://i2.hdslb.com/bfs/face/9f8265683de13dc68c1ed31c603ce699b82743a3.jpg,10181,404131,2179,854,1.72E+12,https://www.bilibili.com/video/av403145773,http://i0.hdslb.com/bfs/archive/e9a2299f0b64d17bebbcd45932013a215d1efaa1.jpg
570219195,video,古代王朝为什么一定会崩盘？想清楚这点之后，我感到异常的孤愤！,,1682328600,576495645,白同学哟,http://i0.hdslb.com/bfs/face/fa89f18c0470bbd2e10d3de1a4c3075275958fb0.jpg,9773,281551,408,836,1.72E+12,https://www.bilibili.com/video/av570219195,http://i0.hdslb.com/bfs/archive/3a51ac758d1ca301f8e0f5ba92568fb6b1af6c97.jpg
236579283,video,中亚列国传-合集,一个视频，带你了解中亚五个斯坦国，（哈萨克斯坦、乌兹别克斯坦、土库曼斯坦、吉尔吉斯斯坦和塔吉克斯坦）以及阿富汗“斯坦”的历史、文化、地缘环境等。,1701433055,287717520,V5君,https://i0.hdslb.com/bfs/face/a5ab941ccb995480b5d579daea78b3dcd1d154dd.jpg,7948,180660,997,349,1.72E+12,https://www.bilibili.com/video/av236579283,http://i0.hdslb.com/bfs/archive/f30739a2f41a0c736288035aedc15846caff8431.jpg
328937566,video,【纪录片】中华文明【全10集】,"httpspan.baidu.coms1UD3Q-7_RYvCTULntnHsQBg
大型历史纪录片《中华文明》共十集，每集四十六分钟，各集分别体现出每个时代不同的人文主题，全部画面素材采用三十五毫米电影胶片拍摄，按照时间的纵向顺序，起始于五千年前的新石器时代，结束在鸦片战争之前，以考古依据、遗址和文物为有力佐证，真实清晰地展示中华民族文明演进的伟大历程",1596191434,33558510,Victoria少年,http://i0.hdslb.com/bfs/face/54dc034eab5ea78d1534a7fed2b2d8aaa337e3c3.jpg,142,9734,42,7,1.72E+12,https://www.bilibili.com/video/av328937566,http://i0.hdslb.com/bfs/archive/45b8c288504473d115e1bb08792c31742c0ab930.jpg
89700749,video,【搬运】大学精品视频授课 中国文明文化史 全46讲 主讲-姚中秋,"大学精品视频授课 中国文明文化史 全46讲 主讲-姚中秋
大学精品视频授课 中国文明文化史 全46讲 主讲-姚中秋",1581940790,311887944,今天咖啡续命了吗,https://i0.hdslb.com/bfs/face/382b9cf598cd2b0e8378d664e5af90deddbb2ea2.jpg,122,9622,28,21,1.72E+12,https://www.bilibili.com/video/av89700749,http://i2.hdslb.com/bfs/archive/b1a9554fd02481c12b6faa3f930c9968ecc19c2e.jpg
600849356,video,【历史】探索宗教文化的起源！挖掘细思极恐的细节（4/5）,简介 犹太历史,1657596600,17588331,青蛙刀圣1993,https://i0.hdslb.com/bfs/face/0e77e2234de7fc1566461c8f661bd4c55cd5e9cb.jpg,19312,565152,2256,1280,1.72E+12,https://www.bilibili.com/video/av600849356,http://i1.hdslb.com/bfs/archive/5716b4652b9570fec1cb6b56f66fdc8cc664c652.jpg
275577454,video,江西！江西！华夏文明的保险公司｜国中吾见EP05,"设备：
大疆Mavic3，Action
索尼α6400
苹果iPhone XR",1693819800,474399309,载珠之舟,https://i0.hdslb.com/bfs/face/6198a28af155e9e1315ff5e669cb9b5076284adb.jpg,27055,472631,3324,1700,1.72E+12,https://www.bilibili.com/video/av275577454,http://i0.hdslb.com/bfs/archive/60bc068e56caa65b4d0a97ebabb3e9cd79ca97cb.jpg
376389379,video,北大 中国古代史  第一章：青铜文化与礼乐文明：多元的古代社会,"网络
rt",1625374346,14178083,阮小郑同志,https://i2.hdslb.com/bfs/face/149ece2a043502cab19d0e2347812509e489762c.jpg,10,453,2,0,1.72E+12,https://www.bilibili.com/video/av376389379,http://i0.hdslb.com/bfs/archive/89b33274ffe695fca11d116ef46dadf0666f5bb7.png
1405168344,video,走进《国家宝藏》第四季交泰殿铜壶滴漏的前世传奇，对话古老东方掌管时间的神！#国家宝藏#央视综艺#上下五千年#历史文化,-,1716702486,391621598,董彦麟_太师,https://i2.hdslb.com/bfs/face/c6e7f16ee9dac305bbaa1f0b920447ef4bc5a180.jpg,451,15355,22,141,1.72E+12,https://www.bilibili.com/video/av1405168344,http://i1.hdslb.com/bfs/archive/9ffe44b2d9dd73c57d8d39ef98ef49fb055a5c96.jpg
1155488662,video,商洛地区最年轻但是人文历史丰富，并且古代商贸繁荣的丹凤县，游览凤冠山石窟,商洛地区建县时间最短，但人文历史极其丰厚的丹凤县,1717581600,472463945,智仔旅记,https://i2.hdslb.com/bfs/face/7811e1a1c0eaff58faddd8529441e4702a3781d7.jpg,5,30,0,5,1.72E+12,https://www.bilibili.com/video/av1155488662,http://i2.hdslb.com/bfs/archive/9b989ccc78e85341d22c5dbd3c9c6ac981edf22b.jpg
514656285,video,【全5集】《微观历史秀》， 跟着古人去旅行，轻松体验古人生活,"www
【全5集】《微观历史秀》， 以每集5分钟的轻体量，通过趣味横生的语言为人们展现出中国古代人的妆容方式、装束习惯、饮食习惯和出行方式，展示了多姿多彩的古代娱乐生活。",1661006896,376344183,朵朵妈妈的小书房,https://i0.hdslb.com/bfs/face/fd690cadeccc13148a0c6ccc09b5ec101bc9b458.jpg,92,9880,0,0,1.72E+12,https://www.bilibili.com/video/av514656285,http://i0.hdslb.com/bfs/archive/1b78a1f1bb87c73b03984c87ac2998b8614bbd83.png
1005293180,video,中华文脉，中国文化,中华文脉，中国文化,1717581229,1555288365,任星消息,https://i0.hdslb.com/bfs/face/51f11f34d0a0e490400335215908657ad5516182.jpg,0,1,0,0,1.72E+12,https://www.bilibili.com/video/av1005293180,http://i2.hdslb.com/bfs/archive/ac93c2d34012781cc02000040f08ef4d3ba5a069.jpg
1655182494,video,有声书【大秦帝国】全六部 历史（完结）,有声书【大秦帝国】全六部 历史（完结）,1716888241,3.49E+15,猫der驚悬故事,https://i0.hdslb.com/bfs/face/c3d98b3f44bc92edde84c755252e0a441f04c1ec.jpg,103,4184,0,2,1.72E+12,https://www.bilibili.com/video/av1655182494,http://i1.hdslb.com/bfs/archive/96c06c7cfadc53131202d90a44a4f99c92a9233e.png
1751281376,video,8分钟游遍马六甲：被新加坡取代的航海传奇马六甲是怎样一座城？,"本期视频让我们一起逛一逛这座马来西亚的历史文化古城：马六甲市！
包含的景点：
1、【树名即城名】部分：马六甲海峡、马六甲王朝皇宫博物馆！
2、【成为殖民地】部分：圣保罗教堂、马六甲河、荷兰红屋、维多利亚纪念喷泉！
3、【中国的印记】部分：郑和文化馆、峇峇娘惹文化馆、世界城光谷步行街！
4、【城市新地标】部分：马六甲海峡清真寺、马六甲旋转塔！",1709802000,41117009,两颗太阳Show,https://i2.hdslb.com/bfs/face/9f8265683de13dc68c1ed31c603ce699b82743a3.jpg,4891,156735,210,258,1.72E+12,https://www.bilibili.com/video/av1751281376,http://i0.hdslb.com/bfs/archive/3928afe3aa976add7e3de27aa52d326989c4d19d.jpg
661414858,video,中国古代历史刻板印象大赏,-,1695787204,1778050658,差不多得了哈_,https://i2.hdslb.com/bfs/face/07745ca78ec88a31661ca8a5de073627d03cb328.jpg,11538,305054,170,98,1.72E+12,https://www.bilibili.com/video/av661414858,http://i0.hdslb.com/bfs/archive/8a908e408bd0ccfc48aa624c01a2245130f89def.jpg
1805323135,video,北京五根檩胡同：老城肌理中的历史与文化印记,五根檩胡同，作为北京胡同文化的一个缩影，不仅承载着丰富的历史信息，也反映了城市变迁中的文化自信与创新精神。它提醒我们，每一条看似不起眼的胡同，都是城市记忆的重要组成部分，值得我们去探索、去保护、去传承。在这个快速发展的时代，五根檩胡同的故事，是对“让城市留住记忆，让人们记住乡愁”的最好诠释。,1717567200,1663971481,建筑名苑,https://i1.hdslb.com/bfs/face/8ae16ecca143b806e6b36a88cf69996d895f2432.jpg,1,5,0,0,1.72E+12,https://www.bilibili.com/video/av1805323135,http://i1.hdslb.com/bfs/archive/e546f75d21e03c0308e2326d00e7d29395143286.jpg
1105186154,video,山西有什么可玩的？,山西可太宝藏了！去山西只有0次和很多次～,1716890400,285376350,万能小维,https://i0.hdslb.com/bfs/face/394209eec07834bd810b21e79c77575dd9b6aa29.jpg,1270,29361,186,94,1.72E+12,https://www.bilibili.com/video/av1105186154,http://i2.hdslb.com/bfs/archive/ed8d0c9e8bc8cd45f49d6c727516efc5f20449c2.jpg
449239186,video,中秋特辑：在诗词中回望武汉历史文化,"文案：郭歆 柿子 云汉
配音：柿子
后期：小熊",1696159781,316627722,世界见闻录,https://i0.hdslb.com/bfs/face/f7c2e6aa1b6ed8cb15ef10a718874bc6de8d9190.jpg,4479,102781,29,160,1.72E+12,https://www.bilibili.com/video/av449239186,http://i1.hdslb.com/bfs/archive/58acc49d2b7ebcbbd6727cd55e8db7e90337e247.jpg
552699141,video,【传承】国学文化晦涩难懂 我们为什么一定要学,【传承】国学文化晦涩难懂 我们为什么一定要学,1648371600,1858165348,落叶居士之故事汇,https://i1.hdslb.com/bfs/face/a116c407e288755c492889978d5131f111263e52.jpg,15698,335710,198,217,1.72E+12,https://www.bilibili.com/video/av552699141,http://i0.hdslb.com/bfs/archive/cfb039e1e52f98dc4e91498ca80392c9e15b1c18.jpg
782241337,video,武则天乾陵，全面详尽解读，实地探访大部分游客不曾到达的区域，乾陵旅游深度攻略,陕西旅游->深度旅行攻略->武则天乾陵->全方位导旅和解读,1681002000,579051455,going走走looking看看,https://i2.hdslb.com/bfs/face/7afeba827bc280be1eff839cf4b047f725754959.jpg,31198,989592,2797,1236,1.72E+12,https://www.bilibili.com/video/av782241337,http://i1.hdslb.com/bfs/archive/8a2ee73d943017df49629d4393db201ffdf9f987.jpg
1055376699,video,对话历史文化学者 | 朱浒,2023年6月2日，习近平总书记考察中国历史研究院，出席文化传承发展座谈会并发表重要讲话，发出了担负起新时代新的文化使命、努力建设中华民族现代文明的伟大号召。为了更好地学习领会和践行总书记在文化传承发展座谈会上的重要讲话精神，今天我们邀请到中国人民大学历史学院院长朱浒教授，就如何践行总书记在文化传承发展座谈会上的重要讲话精神展开深入探讨。,1717243200,486582665,中国历史研究院,https://i2.hdslb.com/bfs/face/e4ffea57af4efdf4556f5280c766e99ddd2dc657.jpg,219,1417,0,0,1.72E+12,https://www.bilibili.com/video/av1055376699,http://i2.hdslb.com/bfs/archive/ecfbc7690f5bfbd9949386eeaf9cf368fa53711b.jpg
1254753271,video,8K臻彩 HDR  走进西欧 欣赏传统西方强国美丽的自然风景，领略悠久历史和文化底蕴,西欧强国拥有令人叹为观止的自然风景，吸引着来自世界各地的游客。英国的湖区风光如画，蜿蜒的湖泊、起伏的山峦和郁郁葱葱的森林构成了宁静而迷人的景象。法国的阿尔卑斯山脉是滑雪爱好者的天堂，冰雪覆盖的山峰和清澈见底的湖泊令人陶醉。德国的黑森林是童话故事的源泉，茂密的树林、瀑布和山间小屋让人仿佛置身于童话世界。意大利的托斯卡纳地区被誉为美丽的乡村风景画，金色的麦田、优美的丘陵和迷人的村庄构成了一幅宁静而迷人的画卷。西欧强国的自然之美是世界的宝藏，也是人们心灵的慰藉。,1716510491,3.49E+15,海绵高清,https://i0.hdslb.com/bfs/face/7a624f002d90f1a02ab15c7af68fa004d48138e1.jpg,131,4021,55,8,1.72E+12,https://www.bilibili.com/video/av1254753271,http://i0.hdslb.com/bfs/archive/2659eaf5ca31c6cae3f12358b4dde3906f0f848e.jpg
1055380455,video,僰人那个古老而神秘的民族。他们把自己时历史赋予高岩，突然沉没于历史的长河，只把这奇特的葬制和众多悲状感人的民间传说遗留下来，让人们去沉思，去感悟，去遐想……,-,1717511116,1312912256,行香子-6,https://i0.hdslb.com/bfs/face/member/noface.jpg,2,12,0,0,1.72E+12,https://www.bilibili.com/video/av1055380455,http://i0.hdslb.com/bfs/archive/fe48f48a8a3223c5d1f8e07dcf0ad0c728ba7a29.jpg
1805180125,video,【纪录片】信仰的世纪：共产主义史 （法国/1994）,网络,1716958140,228767719,哦买噶是鼠薯,https://i1.hdslb.com/bfs/face/27e11d39ddd559a60344beb82c67e808d22ab70b.jpg,349,4661,7,18,1.72E+12,https://www.bilibili.com/video/av1805180125,http://i1.hdslb.com/bfs/archive/5a5f216a03a7aef85f9c515070c2fb4eb627c22a.jpg
1455406277,video,南阳社旗赊店古镇赊店老酒历史文化，李白畅饮赊店老酒写出将进酒,-,1717558577,1182727655,豫州游侠哥,https://i2.hdslb.com/bfs/face/4f1c613b7d1f26a77ccf07acbbd2a88f2a708bf8.jpg,2,132,0,1,1.72E+12,https://www.bilibili.com/video/av1455406277,http://i0.hdslb.com/bfs/archive/6107dea672420bbb21c86896d64ce081e5728238.jpg
1704232231,video,到底是什么在左右历史？帝王通过什么统治天下？千古预言的真相…,,1715074200,576495645,白同学哟,http://i0.hdslb.com/bfs/face/fa89f18c0470bbd2e10d3de1a4c3075275958fb0.jpg,3307,58136,38,170,1.72E+12,https://www.bilibili.com/video/av1704232231,http://i0.hdslb.com/bfs/archive/a4841f1c9c344eba26e982b227e7d1d97bb503cb.jpg
270182831,video,【卢克文工作室】福建：向海而生（四）：特殊地缘与历史，让莆田文化体系自成一脉,,1681821455,438173577,卢克文工作室,https://i0.hdslb.com/bfs/face/e2df11b8512dc487ab406705e46fc469fde30cc0.jpg,9423,265921,807,142,1.72E+12,https://www.bilibili.com/video/av270182831,http://i0.hdslb.com/bfs/archive/2539c7592eecf581d48e0da10677038c2315536b.jpg
280231724,video,【华夏吃肉史三千年】干饭人看罢 从此不敢再穿越......,古人都吃什么肉？本期且看～,1698400800,102584256,浪花姜,https://i0.hdslb.com/bfs/face/ac04da8dd94a0cbee7312a98383a35f77819c899.jpg,46965,1094330,5010,1760,1.72E+12,https://www.bilibili.com/video/av280231724,http://i2.hdslb.com/bfs/archive/fd6a2140b4745f3b0f1dc2348fed892e78dd9c73.jpg
876165469,video,【世界02】这个时代往何处去？两万字看懂2023年的文化政治经济,,1700546030,694125286,索多玛嬉皮,https://i1.hdslb.com/bfs/face/2f7752a163ac390f8483642cdda56459f815301d.jpg,6025,100769,909,713,1.72E+12,https://www.bilibili.com/video/av876165469,http://i2.hdslb.com/bfs/archive/ce5689da07f9b094b1644ae4ea6a2c8783aa5fde.jpg
1405168344,video,走进《国家宝藏》第四季交泰殿铜壶滴漏的前世传奇，对话古老东方掌管时间的神！#国家宝藏#央视综艺#上下五千年#历史文化,-,1716702486,391621598,董彦麟_太师,https://i2.hdslb.com/bfs/face/c6e7f16ee9dac305bbaa1f0b920447ef4bc5a180.jpg,451,15355,22,141,1.72E+12,https://www.bilibili.com/video/av1405168344,http://i1.hdslb.com/bfs/archive/9ffe44b2d9dd73c57d8d39ef98ef49fb055a5c96.jpg
1400348210,video,中国历史文选——【华中师范大学】,"aikecheng
通过本课程中国历史文献名篇的学习，使学生基本了解中国史学名著的概况、体例和流传情况，掌握古汉语的基本阅读能力、一定的古汉语语法知识和常用字词句的应用，了解基本的古代文化知识，从而提高对史料的分析和认知能力，为进一步的古文教学、学术研究和从事古籍整理工作打下坚实的基础。",1707059166,693617001,台顶上的_猫,https://i0.hdslb.com/bfs/face/181a27947496c999b1408ea5b63a30599e4deedc.jpg,13,571,0,0,1.72E+12,https://www.bilibili.com/video/av1400348210,http://i2.hdslb.com/bfs/archive/67ded8421e4a8c0df9589874488fbd5ec6cf72e8.png
700138935,video,实拍韩国端午祭，哪些是谣言？哪些是真相？,"窝在沙发看世界特别加更，我们在韩国，看看这边的“江陵端午祭”。
-
各位端午安康！【韩国端午申遗】我们骂了18年了，我们也一直很想知道：他们的端午到底在干什么？我们到底又在骂什么？他们知道我们在骂吗？
-
去现场求真相，对镜头说真话，是我们频道一贯坚持，哪些是谣言，哪些又是真相？除了这些，关于我们自己的传统文化的保护，我们想说的还有很多。
-
我们希望少一些被过度消费的情绪，多一些对自身文化的关注。
-",1687564800,37992622,破产兄弟BrokeBros,https://i1.hdslb.com/bfs/face/85b04776f74f3da4937cc70b85fe0ae97b01ab38.jpg,56503,544970,9444,6346,1.72E+12,https://www.bilibili.com/video/av700138935,http://i2.hdslb.com/bfs/archive/fd508ee44eb27482ca30b4b0ab78c22d35200cda.jpg
270182831,video,【卢克文工作室】福建：向海而生（四）：特殊地缘与历史，让莆田文化体系自成一脉,,1681821455,438173577,卢克文工作室,https://i0.hdslb.com/bfs/face/e2df11b8512dc487ab406705e46fc469fde30cc0.jpg,9423,265921,807,142,1.72E+12,https://www.bilibili.com/video/av270182831,http://i0.hdslb.com/bfs/archive/2539c7592eecf581d48e0da10677038c2315536b.jpg
1.13E+14,video,历史第12课《宋元时期的都市和文化》同课异构,大家好，我是崇伟老师，今天我分享的课例是部编版七下第12课《宋元时期的都市和文化》，这一课属于同课异构课，和上一次采用的小组合作自主学习的方式不同的是，这一次通过由教师搭设脚手架的方式，层层深入、引导、剖析，以求达到不一样的教学效果。,1717581860,511504177,历史崇伟老师,https://i1.hdslb.com/bfs/face/82bbe7642aeff8991cb8cccc415acadbebf99710.jpg,4,27,6,8,1.72E+12,https://www.bilibili.com/video/av112563425641544,http://i0.hdslb.com/bfs/archive/773f5fcfc141fa5dbb53ee202ac378b50737cdef.jpg
280231724,video,【华夏吃肉史三千年】干饭人看罢 从此不敢再穿越......,古人都吃什么肉？本期且看～,1698400800,102584256,浪花姜,https://i0.hdslb.com/bfs/face/ac04da8dd94a0cbee7312a98383a35f77819c899.jpg,46965,1094330,5010,1760,1.72E+12,https://www.bilibili.com/video/av280231724,http://i2.hdslb.com/bfs/archive/fd6a2140b4745f3b0f1dc2348fed892e78dd9c73.jpg
876165469,video,【世界02】这个时代往何处去？两万字看懂2023年的文化政治经济,,1700546030,694125286,索多玛嬉皮,https://i1.hdslb.com/bfs/face/2f7752a163ac390f8483642cdda56459f815301d.jpg,6025,100769,909,713,1.72E+12,https://www.bilibili.com/video/av876165469,http://i2.hdslb.com/bfs/archive/ce5689da07f9b094b1644ae4ea6a2c8783aa5fde.jpg
