note_id,content,create_time,create_date_time,liked_count,comments_count,shared_count,last_modify_ts,note_url,ip_location,user_id,nickname,gender,profile_url,avatar
5041880881171292,西洋历史文化鱼缸 德国画家CARL HAAG（1820-1915）的作品《晨祷》。 ,1717590338,2024-06-05 12:25:38+08:00,6,0,1,1717588195076,https://m.weibo.cn/detail/5041880881171292,黑龙江,1030042273,asherhoa,m,https://m.weibo.cn/u/1030042273?,"https://tva1.sinaimg.cn/crop.0.0.180.180.180/3d6532a1jw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1717598984&ssig=iD7wMQX8d9"
5040082937973703,浙江温岭是一个山海间的旅游胜地，秀美的风光，深厚的历史文化，独特的民俗风情吸引了越来越多的游人选择到此观光、休闲、度假。 在长屿洞天，感受山与海造就的地质奇观； 在石塘半岛，住海景民宿，看一场海上日出； 在龙门沙滩，尽情享受游玩的欢乐； 在小箬岛，打卡网红七彩房子； 在方山，一睹雁荡 ...全文,1717161675,2024-05-31 13:21:15+08:00,113,154,3,1717588195076,https://m.weibo.cn/detail/5040082937973703,辽宁,2989040942,行影135,m,https://m.weibo.cn/u/2989040942?,"https://tva1.sinaimg.cn/crop.0.0.180.180.180/b229252ejw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1717598984&ssig=9gJ0pg71k5"
5041872055044153,#墨雨云间# 延续了欢娱影视精致、细腻、考究的东方美学基因，呈现出别具一格、独具匠心的审美趣味。主创团队查阅参考了宋徽宗皇后像、宋钦宗皇后像等大量古画及资料将珍珠妆这一历史文化瑰宝通过影视再现。 ,1717588234,2024-06-05 11:50:34+08:00,0,0,0,1717588196406,https://m.weibo.cn/detail/5041872055044153,吉林,2834071870,圈里百晓生,m,https://m.weibo.cn/u/2834071870?,"https://tvax2.sinaimg.cn/crop.0.0.512.512.180/a8ec813ely8hd06t313zuj20e80e8q3b.jpg?KID=imgbed,tva&Expires=1717598985&ssig=IB9eNRENz%2B"
5041871003584077,常州长安大厦和我们再见了，我们是否还能想起，那位三哭常州的作者，曾经因为大厦的建设，损坏了青果巷的历史文化建筑而痛心疾首，村人先生离开我们已经14年了，世事轮回，如今的常州，如今的青果巷及以后的青果巷三期，，是否可以告慰他呢？#常州##一山观察# 武进张一山的微博视频 ,1717587983,2024-06-05 11:46:23+08:00,0,0,0,1717588196406,https://m.weibo.cn/detail/5041871003584077,江苏,2447516630,武进张一山,m,https://m.weibo.cn/u/2447516630?,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/91e223d6ly8hpr6hju6boj20u00u074y.jpg?KID=imgbed,tva&Expires=1717598985&ssig=yD7qmCDL2d"
5041869639388038,#你好乌鲁木齐# 乌鲁木齐的历史文化旅游资源也非常丰富。新疆维吾尔自治区博物馆展示了新疆的历史和文化，是了解新疆历史的绝佳场所。红山公园则是乌鲁木齐的象征，红山塔矗立于悬崖之上，是乌鲁木齐市的标志性景观之一。 ,1717587658,2024-06-05 11:40:58+08:00,0,0,0,1717588196406,https://m.weibo.cn/detail/5041869639388038,新疆,7823155688,愤怒的小鸟伏特加,m,https://m.weibo.cn/u/7823155688?,"https://tvax1.sinaimg.cn/crop.0.0.960.960.180/008xraasly8hbfn2h1muvj30qo0qon0o.jpg?KID=imgbed,tva&Expires=1717598985&ssig=ikhzbwn7Mk"
5041869325603095,【@嘉峪关】把你香迷糊的嘉峪关烤肉】 岁月悠悠，烟火人间。有一种味道，它穿越了千年的时空隧道，从魏晋时期的石砖壁画中走来，一路携带着古人的智慧与热情，如今在我们的舌尖上绽放出别样的光彩——这就是嘉峪关烤肉，一道承载着深厚历史文化底蕴的地道美食。网页链接 （来源：嘉峪关市 ...全文,1717587583,2024-06-05 11:39:43+08:00,0,0,0,1717588196411,https://m.weibo.cn/detail/5041869325603095,,5813728966,兰州安宁,m,https://m.weibo.cn/u/5813728966?,"https://tvax1.sinaimg.cn/crop.17.0.149.149.180/006lrOu2ly8gdimhf9w9mj304v04v3yg.jpg?KID=imgbed,tva&Expires=1717598985&ssig=91a950DZM5"
5041868037428149,#商帮文化在镇海#庄市街道推出“走进庄市老宅”系列短片，第一期为“寻迹庄熙英宅”，通过展示老宅风貌和历史文化背景，提高公众对古建筑保护的意识，增强社会凝聚力和文化认同感。 走进庄市老宅①寻迹庄熙英宅，这座老宅曾走出过无名英雄，藏着庄市的悠悠过往 ,1717587276,2024-06-05 11:34:36+08:00,0,0,0,1717588196412,https://m.weibo.cn/detail/5041868037428149,浙江,6504937977,爪爪和巴巴,m,https://m.weibo.cn/u/6504937977?,"https://tvax1.sinaimg.cn/crop.0.0.210.210.180/0076e3wtly8hnbav1zyf9j305u05umx2.jpg?KID=imgbed,tva&Expires=1717598985&ssig=vtBGcJ06u5"
5041865166689051,我为河北邯郸文旅举大旗。邯郸作为中国历史文化名城之一，拥有着丰富的历史积淀。        战国袍，作为战国时期的特色服饰，是邯郸战国文化的生动象征。它汲取了战国时期服饰的设计灵感，通过现代工艺和材料的巧妙运用，打造出一种既传统又颇具美感的韵味。战国袍的独特之处在于它既凸显了历史文化的深 ...全文,1717586592,2024-06-05 11:23:12+08:00,2,0,0,1717588196414,https://m.weibo.cn/detail/5041865166689051,安徽,7917467270,叽里咕噜巴拉嘻嘻,f,https://m.weibo.cn/u/7917467270?,"https://tvax3.sinaimg.cn/crop.0.0.720.720.180/008DOSV0ly8hpklqnzgl5j30k00k0jsr.jpg?KID=imgbed,tva&Expires=1717598985&ssig=QxQV6%2Ba7HU"
5041864157173173,云上院子坐落在焦作市修武县西村乡金陵坡村，这里的环境宁静而优美，远离城市的喧嚣，是放松身心的理想之地。一走进云上院子，就能感受到那种简约而自然的氛围。院内的设计巧妙地融入了古村风貌和历史文化，让人仿佛置身于一个古老的乡村世界中。 云上院子提供了多种住宿选择，包括合院式和庭院式住宿 ...全文,1717586351,2024-06-05 11:19:11+08:00,105,100,100,1717588196414,https://m.weibo.cn/detail/5041864157173173,河南,6644124078,旅少,m,https://m.weibo.cn/u/6644124078?,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/007fE4bAly8hmeb8wzsg0j30u00u042d.jpg?KID=imgbed,tva&Expires=1717598985&ssig=I825tso0Hq"
5041861534158763,这里有飞阁流丹的亭台楼阁，也有悠久深厚的文化底蕴拾级而上登上阁楼，历史文化街区，一江两岸的灯光秀，盛大的音乐喷泉，更是“军旗升起的地方”，这就是英雄城南昌，南昌入选了“2024全球100目的地”“2024亚洲100热门目的地，分别位于榜单的第78位和第45位，据统计，2023年，南昌全年接待游客1.9亿 ,1717585726,2024-06-05 11:08:46+08:00,1,0,0,1717588196414,https://m.weibo.cn/detail/5041861534158763,江西,5908286509,追风筝的强强,m,https://m.weibo.cn/u/5908286509?,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/006rQzdHly8h4patt039tj30u00u0wi1.jpg?KID=imgbed,tva&Expires=1717598985&ssig=0fAqwhVRWF"
5041861200709212,荣耀茶话会  我说真的小王多联动非遗和国内历史文化吧。。 又漂亮又有意义…国风真是小王的舒适区… 联动国外的真是经常来一个塌一个。。 ,1717585646,2024-06-05 11:07:26+08:00,7,7,0,1717588196414,https://m.weibo.cn/detail/5041861200709212,湖北,6143879140,隐藏款小顾,f,https://m.weibo.cn/u/6143879140?,"https://tvax4.sinaimg.cn/crop.0.0.78.78.180/006HN5CQly8gyhy6mrfkuj3026026dfl.jpg?KID=imgbed,tva&Expires=1717598985&ssig=eTpfavq3Qb"
5041859834152531,【探馆丨杭州市方志馆】 💫💫杭州市方志馆内设有，杭州概览、灵秀江南、政通人和、人杰地灵、文化渊薮、物阜民丰、民族风情、修志问道8个展厅，展示了杭州8000年文化史和5000年建城史。 💫💫馆内收藏的书籍和资料，通过图文并茂的方式，将杭州的历史文化娓娓道来。白居易、苏轼这些历史人物， ...全文,1717585320,2024-06-05 11:02:00+08:00,0,0,0,1717588197533,https://m.weibo.cn/detail/5041859834152531,浙江,7879583148,H加勒比海带D,m,https://m.weibo.cn/u/7879583148?,"https://tvax1.sinaimg.cn/crop.0.0.132.132.180/008BfVwMly4hj74olhcm9j303o03odfn.jpg?KID=imgbed,tva&Expires=1717598987&ssig=0yS7MfTnGf"
5041859327954142,#网络中国节·端午# 【我们的节日·端午｜六月美好 接“粽”而至 金城多彩端午活动预告来喽】 端午节是中华民族传统节日之一 承载着厚重的历史文化 蕴含着丰富的人文精神 自古以来，每逢此时 人们载歌载舞 吃粽子、赛龙舟 挂蒿草、系彩绳 喝雄黄酒，祈福顺遂平安  为进一步传承和弘扬 中华优秀传统文化  ...全文,1717585200,2024-06-05 11:00:00+08:00,1,0,1,1717588197533,https://m.weibo.cn/detail/5041859327954142,,2626472787,兰州发布,m,https://m.weibo.cn/u/2626472787?,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/9c8ccb53ly8h8vh05xsojj20u00u0tci.jpg?KID=imgbed,tva&Expires=1717598987&ssig=3Y6PRDzu9W"
5041857249675735,【直播丨插秧啦！太白县黄柏塬郎坝插秧节特色活动等你围观！】太白县黄柏塬第二届郎坝稻田插秧活动于6月5日上午10:30在黄柏塬镇皂角湾村开幕。郎坝稻田咖啡音乐会、插秧、摸鱼竞赛、书画、摄影采风、“一桌宴”美食品鉴、农林土特产品展销等多项活动，让您沉浸式感受黄柏塬深厚的历史文化、自然资源以 ...全文,1717584704,2024-06-05 10:51:44+08:00,0,0,0,1717588197533,https://m.weibo.cn/detail/5041857249675735,,1909377960,起点新闻,f,https://m.weibo.cn/u/1909377960?,"https://tvax2.sinaimg.cn/crop.0.0.512.512.180/71cecba8ly8haox2wzkphj20e80e8aac.jpg?KID=imgbed,tva&Expires=1717598987&ssig=JCi8WJ4YU1"
5041855928994848,梧州市博物馆研学活动是一次深入了解梧州历史文化的宝贵经历。通过参观博物馆，我们不仅能够直观感受梧州历史的源远流长和文化的博大精深，还能增强爱国主义情怀和文化自信。 在博物馆的接待大厅，讲解员为我们介绍了梧州的历史文化变迁，使我们仿佛穿梭在时空隧道中，对梧州的历史有了更加深刻的认 ...全文,1717584389,2024-06-05 10:46:29+08:00,1,1,0,1717588197533,https://m.weibo.cn/detail/5041855928994848,广西,7363630241,蔡蔡的耳机,f,https://m.weibo.cn/u/7363630241?,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/0082l2BHly8hkt1f9cu6mj30u00u041c.jpg?KID=imgbed,tva&Expires=1717598987&ssig=aOfpr%2FxtUd"
5041855259741446,小河村是中国历史文化名村、中国传统村落、中国景观村落。近年来，小河村大力推进基础设施建设，新建了游客中心、停车场、精品民宿等配套服务设施，对石家大院、陶然湖等进行了提升改造，不仅提升了古村的旅游吸引力和游客的旅游体验，也为乡村振兴注入了新的活力和动力。图为近日，无人机拍摄的小河村 ...全文,1717584230,2024-06-05 10:43:50+08:00,0,0,0,1717588197533,https://m.weibo.cn/detail/5041855259741446,,2486181921,阳泉日报--阳泉新闻网,m,https://m.weibo.cn/u/2486181921?,"https://tvax3.sinaimg.cn/crop.11.9.496.496.180/94302021ly8h8vhgjtdtaj20e80e8glw.jpg?KID=imgbed,tva&Expires=1717598987&ssig=xa%2BUsGL%2F3P"
5041853492104856,【这里山川秀雅 这里一景入画——第十五届两岸电影展之台湾电影展嘉宾采风活动侧记】 5月29日至31日，参加第十五届两岸电影展之台湾电影展的部分嘉宾在雅安进行采风活动，深入了解雅安的自然生态、人文风情和历史文化。 嘉宾们相继踏访了碧峰峡、云峰山、孟获城、花海果乡以及花椒博览园等诸多点位。在 ...全文,1717583808,2024-06-05 10:36:48+08:00,0,0,0,1717588197533,https://m.weibo.cn/detail/5041853492104856,四川,1986235333,雅安市融媒体中心,m,https://m.weibo.cn/u/1986235333?,"https://tvax1.sinaimg.cn/crop.0.0.600.600.180/76638bc5ly8hpq15y5claj20go0gotas.jpg?KID=imgbed,tva&Expires=1717598987&ssig=h1nrIba7ZF"
5041853038596161,#千年古都 常来长安#  站在西安市中心钟楼向正南方望去，远处的终南山与中轴线上的电视塔，三者遥遥相望。十三朝古都西安在对丰厚历史文化资源的保护传承中不断创新前行，通过聚焦文旅产业融合发展、不断培育新型消费业态、持续推动城市建设更新等方式，使西安成为广大国内外游客心目中的热门旅游目的 ...全文,1717583700,2024-06-05 10:35:00+08:00,12,11,0,1717588197533,https://m.weibo.cn/detail/5041853038596161,,2061858797,西安文旅之声,f,https://m.weibo.cn/u/2061858797?,"https://tvax3.sinaimg.cn/crop.63.90.957.957.180/7ae577edly8gq8h34h5v3j20u00u0jvl.jpg?KID=imgbed,tva&Expires=1717598987&ssig=pWAbP8WzPU"
5041824987875754,#总要来趟安庆吧# ！  安庆是东周时期古皖国所在地，安徽省简称“皖”即由此而来。安庆城始建于南宋嘉定十年（1217年），已有807年的历史。东晋诗人郭璞曾称“此地宜城”，故安庆又别名“宜城”。安庆是国家级历史文化名城，素有“文化之邦”、“戏剧之乡”、“禅宗圣地”的美誉，是皖江文化的发源地和 ...全文,1717577012,2024-06-05 08:43:32+08:00,48,25,16,1717588197533,https://m.weibo.cn/detail/5041824987875754,山东,6477533728,超级奶爸在旅行,m,https://m.weibo.cn/u/6477533728?,"https://tvax2.sinaimg.cn/crop.0.0.828.828.180/0074n4qsly8h9hrhi03rkj30n00n0tbc.jpg?KID=imgbed,tva&Expires=1717598987&ssig=%2FXEvcy5AIo"
5041848018276791,【吉林建制博物馆惊艳亮相！又一宝藏打卡地等你来！】  近日，坐落于吉林市松江中路旁、市政府西侧的吉林建制博物馆惊艳亮相。它在绿树的掩映下，整座建筑都透着浓郁的历史文化韵味。  该博物馆一楼为文创中心，主要展示吉林市特色文创产品，也被称为松江中路旅游观光线路上的“温馨驿站”；二楼为吉林 ...全文,1717582503,2024-06-05 10:15:03+08:00,0,0,0,1717588197533,https://m.weibo.cn/detail/5041848018276791,,7435449394,吉林日报吉林站,f,https://m.weibo.cn/u/7435449394?,"https://tvax2.sinaimg.cn/crop.131.131.328.328.180/0087co38ly8gfluxo80g7j30gf0gfgnm.jpg?KID=imgbed,tva&Expires=1717598987&ssig=n7005JgN3U"
5041846218657072,#你好乌鲁木齐# 那拉提旅游风景区居住着以热情好客、能歌善舞而著称的天山儿女——哈萨克族，至今仍保留着古朴浓郁的民俗风情和丰富悠久的草原文化，是一个集雪山、冰川、森林、沟谷、草甸、河流、瀑布及草原历史文化和哈萨克族民俗风情于一体的旅游休闲度假胜地，拥有天云台、游牧人家、沃尔塔交塔等 ...全文,1717582074,2024-06-05 10:07:54+08:00,0,0,0,1717588197533,https://m.weibo.cn/detail/5041846218657072,新疆,7795129345,用户7795129345,m,https://m.weibo.cn/u/7795129345?,"https://tvax4.sinaimg.cn/crop.0.0.132.132.180/008vxzeFly4h70cn9h4z7j303o03o0sj.jpg?KID=imgbed,tva&Expires=1717598987&ssig=BAc20BcxTw"
5041845925314852,#微博文化之夜#历史文化，民族瑰宝 ,1717582004,2024-06-05 10:06:44+08:00,0,0,0,1717588198774,https://m.weibo.cn/detail/5041845925314852,河北,6673856325,山庄518,f,https://m.weibo.cn/u/6673856325?,"https://tvax3.sinaimg.cn/crop.0.0.132.132.180/007hEOTXly8futr7i5h1wj303o03oa9y.jpg?KID=imgbed,tva&Expires=1717598988&ssig=Grys9ndsyM"
5041844819853674,【挖掘厚重历史文化 展示淳朴乡风民情】  近日，记者从名山区获悉，全省首部乡镇级专志《马岭镇文化志》于近日编撰完成。这部专志承载着深厚历史文化底蕴，详细记录了马岭镇从东汉时期至当代的社会生活和文化现象，不仅有助于马岭镇历史文化的保护和传承，更为该镇乡村振兴注入了强劲的精神动能。 马岭 ...全文,1717581740,2024-06-05 10:02:20+08:00,0,0,0,1717588198774,https://m.weibo.cn/detail/5041844819853674,,1918429144,生态雅安,f,https://m.weibo.cn/u/1918429144?,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/7258e7d8ly8h8vgagvjfgj20u00u03zj.jpg?KID=imgbed,tva&Expires=1717598988&ssig=V%2Bb6W0V8B%2F"
5041842732662947,【长城文化带古树主题游线发布】长城是人类历史上宏伟壮丽的建筑奇迹和无与伦比的历史文化景观，如同一条蜿蜒的巨龙，盘踞在首都北部生态涵养区，构成了北京市的重要文化地标——长城文化带。长城沿途的古树，仿佛陪伴着长城的历史守望者，与长城交相辉映，共同构成了一幅幅波澜壮阔的生态画卷。    首 ...全文,1717581242,2024-06-05 09:54:02+08:00,4,1,1,1717588198774,https://m.weibo.cn/detail/5041842732662947,,2611712083,首都园林绿化,m,https://m.weibo.cn/u/2611712083?,"https://tvax4.sinaimg.cn/crop.0.0.800.800.180/9bab9053ly8gdrwt0mo4aj20m80m8wfq.jpg?KID=imgbed,tva&Expires=1717598988&ssig=Kk3PTsXIiR"
5041842475505029,#秦风十里 咸阳等你# 来咸阳三原，赴一场历史文化与美食美景交融的盛宴~ ,1717581182,2024-06-05 09:53:02+08:00,0,0,0,1717588198774,https://m.weibo.cn/detail/5041842475505029,,2300108824,咸阳文旅,m,https://m.weibo.cn/u/2300108824?,"https://tvax3.sinaimg.cn/crop.0.0.600.600.180/8918e018ly8hdvfb9ezh5j20go0go75p.jpg?KID=imgbed,tva&Expires=1717598988&ssig=EtaAFo9VyT"
5041841653155244,#推荐# 【读金庸 游无量｜之三营黉学】 岁月积淀、千年沉香，银生古城景东独特灿烂的历史文化数之不尽，我们曾探索了景东文庙的前世今生，今天我们要解锁另外一所至今已有四百多年历史的著名学宫——大街三营黉学，据说它见证了当地教育文化的发展历程，今天的《读金庸游无量》我们到距离景东县城39公 ...全文,1717580986,2024-06-05 09:49:46+08:00,0,1,0,1717588198774,https://m.weibo.cn/detail/5041841653155244,,2464177010,普洱文旅,f,https://m.weibo.cn/u/2464177010?,"https://tvax4.sinaimg.cn/crop.0.0.512.512.180/92e05b72ly8h59lwsh1i9j20e80e8mx8.jpg?KID=imgbed,tva&Expires=1717598988&ssig=FJUDBrzHG%2B"
5041840636823310,【齐齐哈尔：水师森林温泉度假区 冲去烦恼 拥抱自然】如果有旅行计划，水师森林温泉度假区绝对是一个值得一游的地方。它将自然风光、历史文化和现代都市完美融合于一体，是备受游客追捧的打卡地。        惠风和畅，走进这个国家AAAA级景区，扑面而来的清新空气让人倍感清爽，映入眼帘的铁锚和船舵造型 ...全文,1717580743,2024-06-05 09:45:43+08:00,1,0,0,1717588198774,https://m.weibo.cn/detail/5041840636823310,,2375104471,齐齐哈尔新闻网,m,https://m.weibo.cn/u/2375104471?,"https://tvax4.sinaimg.cn/crop.0.0.174.174.180/8d9137d7ly8hg8v84ymzuj204u04uweh.jpg?KID=imgbed,tva&Expires=1717598988&ssig=eJIz4Pflz7"
5041839725348498,#绿色焦作的美丽蝶变#在辽阔的中原大地上，焦作云台山以其险峻的地貌和厚重的历史文化吸引着无数游客的目光。然而，在这片壮丽的山水间，隐藏着一段鲜为人知的奋斗史——一群当代的愚公，用他们的鲜血和汗水，铸就了山崖间的奇迹——叠彩洞。#行走出彩中原# 叠彩洞，这个名字听起来便充满了诗意和神秘 ...全文,1717580526,2024-06-05 09:42:06+08:00,227,72,21,1717588198774,https://m.weibo.cn/detail/5041839725348498,河南,3991770291,潘明先生,m,https://m.weibo.cn/u/3991770291?,"https://tvax1.sinaimg.cn/crop.0.0.985.985.180/eded94b3ly8h9vywwfhibj20rd0rd0wb.jpg?KID=imgbed,tva&Expires=1717598988&ssig=Opz%2BfDsZmp"
5041831008276943,五四大街和新文化街名字后来予以保留。有些改名是跟当地历史文化背景有所呼应的，东交民巷→反帝，苏联大使馆门前（东直门北中街）→反修，牛街→民族团结，三里河→革命友谊（有中古友谊小学）。月坛1965年拆掉祭坛修建北京电视台（即中央电视台）信号发射塔，所以叫红塔路,1717578448,2024-06-05 09:07:28+08:00,20,9,9,1717588198774,https://m.weibo.cn/detail/5041831008276943,北京,2794283127,蘸盐,m,https://m.weibo.cn/u/2794283127?,"https://tvax3.sinaimg.cn/crop.0.0.996.996.180/00336wGHly8h8v7pmqno1j60ro0rojy102.jpg?KID=imgbed,tva&Expires=1717598988&ssig=gLDTQDmRUx"
5041836423119943,为什么女性觉醒特别难？有先天因素有后天因素，先天因素就是女性都比较感性，也就是都比较情绪化，后天因素就是千年的历史文化与原生家庭的社会环境，限制了眼界。 #女性觉醒##认知觉醒##女性成长#女性成长 ,1717579739,2024-06-05 09:28:59+08:00,0,0,0,1717588198774,https://m.weibo.cn/detail/5041836423119943,山东,6619597031,防患解忧人,f,https://m.weibo.cn/u/6619597031?,"https://tvax2.sinaimg.cn/crop.0.0.1002.1002.180/007dZ9A3ly8g8pqyyui99j30ru0rujtn.jpg?KID=imgbed,tva&Expires=1717598988&ssig=LCY%2FxJEhmw"
5041835333910897,#你好乌鲁木齐# 你好，乌鲁木齐！一个让人魂牵梦萦的城市，一个让人们付出一切去探索的城市。这个位于天山北麓的城市，拥有着深厚的历史文化底蕴和独特的地理环境。 ,1717579479,2024-06-05 09:24:39+08:00,0,0,0,1717588198774,https://m.weibo.cn/detail/5041835333910897,新疆,5601833036,用户5601833036,f,https://m.weibo.cn/u/5601833036?,"https://tva1.sinaimg.cn/crop.0.0.664.664.180/00676IFKjw8f7xi0xioy0j30ig0igjuf.jpg?KID=imgbed,tva&Expires=1717598988&ssig=gWmWvk5tfJ"
5041835333910897,#你好乌鲁木齐# 你好，乌鲁木齐！一个让人魂牵梦萦的城市，一个让人们付出一切去探索的城市。这个位于天山北麓的城市，拥有着深厚的历史文化底蕴和独特的地理环境。 ,1717579479,2024-06-05 09:24:39+08:00,0,0,0,1717588199992,https://m.weibo.cn/detail/5041835333910897,新疆,5601833036,用户5601833036,f,https://m.weibo.cn/u/5601833036?,"https://tva1.sinaimg.cn/crop.0.0.664.664.180/00676IFKjw8f7xi0xioy0j30ig0igjuf.jpg?KID=imgbed,tva&Expires=1717598989&ssig=uQlV2%2FqRLJ"
5041835010949251,【传承敦煌文化赋能发展 绽放千年古郡独特魅力】  近年来，敦煌市始终牢记习近平总书记殷殷嘱托，坚持以建设国际文化旅游名城为总体目标，科学有效保护传承敦煌文化，着力构建特色鲜明、优势互补、繁荣兴旺的县域经济发展新格局。  聚力敦煌文化高地 全面守好历史文化根脉灵魂  强化文化遗产保护利用。 ...全文,1717579401,2024-06-05 09:23:21+08:00,1,0,0,1717588199992,https://m.weibo.cn/detail/5041835010949251,甘肃,5176230254,云上酒泉,m,https://m.weibo.cn/u/5176230254?,"https://tvax4.sinaimg.cn/crop.0.0.600.600.180/005EiVWKly8h9rg5g7ntmj30go0goq3k.jpg?KID=imgbed,tva&Expires=1717598989&ssig=PIYk57bm32"
5041833721728920,#速来为南桥镇“解放社区建设”献一计#【你的发声至关重要！速来为南桥镇“解放社区建设”献一计】住宅小区是居民生活的主要空间，也是城市建设和基层治理的重要领域。奉贤区南桥镇解放新村建设于上世纪80年代，拥有深厚的历史文化底蕴，总面积1.03平方公里，常住人口约为1.53万人。该区域房屋及设施设 ...全文,1717579095,2024-06-05 09:18:15+08:00,1,0,0,1717588199992,https://m.weibo.cn/detail/5041833721728920,,2841717492,南桥镇政府,m,https://m.weibo.cn/u/2841717492?,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/a9612af4ly8h8vgu84znbj20u00u0wfe.jpg?KID=imgbed,tva&Expires=1717598989&ssig=mJJ%2B%2BFuhQ4"
5041833316712654,【龙井：农文旅深度融合 打造特色旅游目的地】龙井市历史文化底蕴浓厚，素有“教育之乡”“歌舞之乡”“苹果梨之乡”“松茸之乡”“文化之乡”的美誉。近年来，龙井市将农业和文旅进行深度融合，积极打造特色旅游目的地。 ,1717578997,2024-06-05 09:16:37+08:00,0,0,0,1717588199992,https://m.weibo.cn/detail/5041833316712654,,3174810610,延边汉语新闻综合广播,m,https://m.weibo.cn/u/3174810610?,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/bd3bc3f2ly8h8vgd4lwzgj20u00u0jsy.jpg?KID=imgbed,tva&Expires=1717598989&ssig=UKnJyLJAua"
5041832702775570,【看度深观察丨成都：从“门户”到“枢纽”的进阶之路】“成都是历史文化名城，自古就是中外交流的枢纽，是西南丝绸之路上的明珠。”2023年7月28日，习近平主席在成都大运会开幕式欢迎宴会上发表致辞说，拥有2300多年建城史的成都因海纳百川、兼容并蓄而始终保持经济发展、文化繁荣。  从东汉年间的“ ...全文,1717578852,2024-06-05 09:14:12+08:00,0,0,0,1717588199992,https://m.weibo.cn/detail/5041832702775570,,1879476167,看度新闻,f,https://m.weibo.cn/u/1879476167?,"https://tvax3.sinaimg.cn/crop.0.0.600.600.180/700687c7ly8hbdk3tw7lpj20go0gowfx.jpg?KID=imgbed,tva&Expires=1717598989&ssig=axa9ePD2wB"
5041832315061787,山东聊城东关的“大小礼拜寺街街区”是山东省第一批历史文化街区，是明清时期京杭大运河沿岸回民社区的重要历史见证。清朝后期黄河多次决堤，京杭大运河聊城段淤塞严重，漕运愈加困难。 1872年（ 同治十一年 ），轮船招商局在上海成立，漕粮开始通过海上运输。1901年（光绪二十七年），运河漕运完全废 ...全文,1717578759,2024-06-05 09:12:39+08:00,2,1,0,1717588199992,https://m.weibo.cn/detail/5041832315061787,北京,1147573120,王东四,m,https://m.weibo.cn/u/1147573120?,"https://tvax1.sinaimg.cn/crop.0.0.512.512.180/44669380ly8hnahngexgqj20e80e80tb.jpg?KID=imgbed,tva&Expires=1717598989&ssig=F2kVzELd7K"
5041645504696600,【世界遗产】武当山古建筑群(Ancient Building Complex in the Wudang Mountains)呈现给了我许多意料之外的惊喜，访问之前关于这里的种种猜想全被颠覆，四日的行程一路走来，唯有“值得”二字。  历史无需赘述，作为一座历史文化名山，武当山的早期历史内容自然不会少，历代的营造为武当山在明代的发展 ...全文,1717534220,2024-06-04 20:50:20+08:00,23,2,1,1717588199992,https://m.weibo.cn/detail/5041645504696600,北京,3219796367,行走的海风,m,https://m.weibo.cn/u/3219796367?,"https://tvax3.sinaimg.cn/crop.0.0.512.512.180/bfea318fly8gepnbgawxtj20e80e874l.jpg?KID=imgbed,tva&Expires=1717598989&ssig=LxdVgaZ3oJ"
5041829382982406,#有福之州 粽享端午#【鼓山】 鼓山不仅有绮丽的自然风光，还有深厚的历史文化底蕴，是来福州不可错过的旅游胜地。 Via@登高阅景 ,1717578060,2024-06-05 09:01:00+08:00,3,2,1,1717588199992,https://m.weibo.cn/detail/5041829382982406,,2171536211,遇见福州,m,https://m.weibo.cn/u/2171536211?,"https://tvax2.sinaimg.cn/crop.0.0.512.512.180/002mXxLBly8h8vha6d5ufj60e80e8dgx02.jpg?KID=imgbed,tva&Expires=1717598989&ssig=%2FDTOjdxBps"
5041829256888861,【#2024湖南高考对联来了#】岳阳市第一中学： 龙蛇来笔底忧乐在胸间陆海潘江问浩浩湖湘谁堪对手 翰墨许平生岛楼添画卷琴心剑胆观层层桂榜我最前头 撰联：易石秋 【解联】今年的高考联，继续秉持自己“喜气、文气、霸气”的创作理念，兼及地域文化（楼、岛、湖）历史文化（忧乐精神）的融入，突出其脱茧 ...全文,1717578030,2024-06-05 09:00:30+08:00,2,0,0,1717588199992,https://m.weibo.cn/detail/5041829256888861,,1700087532,三湘都市报,m,https://m.weibo.cn/u/1700087532?,"https://tvax1.sinaimg.cn/crop.0.0.179.179.180/001R3oqEly8h8vg5q4wzdj604z04z3yf02.jpg?KID=imgbed,tva&Expires=1717598989&ssig=FdVh8gOrp4"
